TRANSCATION_ID;ACCOUNT_ID;TRANSCATION_DATE;TRANSCATION_AMOUNT;YEAR;TRANSCATION_AMOUNT_YEAR_SUM
T00555;A00554;15/11/2015;45195;2015;75418969
T00556;A00595;22/11/2021;51970;2021;71973924
T00557;A00445;23/09/2020;74213;2020;76208785
T00558;A00271;17/03/2017;30760;2017;75243074
T00559;A00636;21/05/2020;26214;2020;76208785
T00560;A00931;01/08/2016;96062;2016;78279164
T00561;A00314;26/05/2016;73760;2016;78279164
T00562;A00316;16/03/2018;59221;2018;77495196
T00563;A00723;19/10/2014;65324;2014;76372639
T00564;A00062;11/05/2021;11489;2021;71973924
T00565;A00280;04/04/2020;9048;2020;76208785
T00566;A00659;20/06/2016;90394;2016;78279164
T00567;A00861;21/11/2018;34601;2018;77495196
T00568;A00936;06/04/2017;42689;2017;75243074
T00569;A00208;29/07/2014;72620;2014;76372639
T00570;A00357;05/04/2018;9779;2018;77495196
T00571;A00455;04/10/2017;46898;2017;75243074
T00572;A00893;18/06/2014;92707;2014;76372639
T00573;A00411;27/10/2022;85305;2022;73969670
T00574;A00447;01/11/2022;57038;2022;73969670
T00575;A00239;21/06/2023;98423;2023;51646874
T00576;A00302;07/12/2021;52278;2021;71973924
T00577;A00555;14/02/2021;53942;2021;71973924
T00578;A00405;08/10/2020;61068;2020;76208785
T00579;A00232;05/06/2014;79716;2014;76372639
T00580;A00299;07/11/2020;24866;2020;76208785
T00581;A00663;17/01/2015;67321;2015;75418969
T00582;A00623;02/05/2015;78474;2015;75418969
T00583;A00027;12/11/2017;26500;2017;75243074
T00584;A00115;31/03/2022;13229;2022;73969670
T00585;A00386;26/03/2023;42290;2023;51646874
T00586;A00631;02/01/2021;78046;2021;71973924
T00587;A00931;02/03/2019;24329;2019;76300877
T00588;A00052;09/08/2015;88350;2015;75418969
T00589;A00663;19/08/2016;1531;2016;78279164
T00590;A00741;18/04/2019;76991;2019;76300877
T00591;A00579;02/11/2022;31472;2022;73969670
T00592;A00936;25/11/2021;1673;2021;71973924
T00593;A00653;13/07/2022;47845;2022;73969670
T00594;A00190;23/08/2022;94697;2022;73969670
T00595;A00979;29/12/2018;13936;2018;77495196
T00596;A00826;09/06/2014;49419;2014;76372639
T00597;A00017;13/04/2023;46150;2023;51646874
T00598;A00609;23/12/2014;96570;2014;76372639
T00599;A00555;20/06/2017;80783;2017;75243074
T00600;A00535;16/10/2018;34502;2018;77495196
T00601;A00070;07/10/2014;57267;2014;76372639
T00602;A00594;01/07/2022;77532;2022;73969670
T00603;A00335;25/09/2018;48406;2018;77495196
T00604;A00662;04/04/2018;15125;2018;77495196
T00605;A00475;07/05/2019;30491;2019;76300877
T00606;A00699;28/06/2022;22281;2022;73969670
T00607;A00076;22/12/2016;95861;2016;78279164
T00608;A00091;31/07/2015;65652;2015;75418969
T00609;A00171;01/06/2019;10478;2019;76300877
T00610;A00806;30/09/2015;6399;2015;75418969
T00611;A00374;19/02/2014;84661;2014;76372639
T00612;A00668;12/08/2018;49280;2018;77495196
T00613;A00427;14/06/2023;47295;2023;51646874
T00614;A00374;16/11/2014;95199;2014;76372639
T00615;A00624;04/04/2018;94642;2018;77495196
T00616;A00707;07/04/2023;47606;2023;51646874
T00617;A00238;23/07/2022;1770;2022;73969670
T00618;A00414;28/04/2023;85416;2023;51646874
T00619;A00795;25/10/2016;84900;2016;78279164
T00620;A00520;05/07/2019;38596;2019;76300877
T00621;A00983;09/09/2022;61714;2022;73969670
T00622;A00229;27/11/2015;89698;2015;75418969
T00623;A00917;21/10/2018;86069;2018;77495196
T00624;A00159;05/03/2018;10197;2018;77495196
T00625;A00044;18/04/2015;11280;2015;75418969
T00626;A00109;23/04/2021;63930;2021;71973924
T00627;A00956;13/02/2019;41531;2019;76300877
T00628;A00749;21/07/2016;79402;2016;78279164
T00629;A00150;01/11/2019;20117;2019;76300877
T00630;A00802;21/04/2016;36380;2016;78279164
T00631;A00374;14/11/2016;13357;2016;78279164
T00632;A00222;18/03/2020;78153;2020;76208785
T00633;A00164;18/03/2022;66427;2022;73969670
T00634;A00200;20/05/2014;29425;2014;76372639
T00635;A00974;03/10/2015;4605;2015;75418969
T00636;A00003;19/07/2017;89638;2017;75243074
T00637;A00467;15/03/2015;52000;2015;75418969
T00638;A00556;29/05/2022;35707;2022;73969670
T00639;A00006;04/11/2019;85050;2019;76300877
T00640;A00491;10/12/2015;582;2015;75418969
T00641;A00254;26/05/2020;14182;2020;76208785
T00642;A00501;10/11/2015;33207;2015;75418969
T00643;A00665;14/01/2021;2248;2021;71973924
T00644;A00909;09/07/2022;22604;2022;73969670
T00645;A00870;14/01/2018;96586;2018;77495196
T00646;A00273;29/04/2018;78539;2018;77495196
T00647;A00417;13/07/2020;70374;2020;76208785
T00648;A00871;04/05/2019;51359;2019;76300877
T00649;A00417;02/12/2022;24464;2022;73969670
T00650;A00327;16/07/2014;51996;2014;76372639
T00651;A00925;10/11/2015;74107;2015;75418969
T00652;A00734;28/08/2021;58160;2021;71973924
T00653;A00862;25/11/2016;51207;2016;78279164
T00654;A00214;26/12/2014;15681;2014;76372639
T00655;A00829;07/03/2017;48080;2017;75243074
T00656;A00247;17/04/2014;89646;2014;76372639
T00657;A00630;08/08/2020;84085;2020;76208785
T00658;A00671;21/09/2022;57974;2022;73969670
T00659;A00466;31/12/2014;43821;2014;76372639
T00660;A00886;09/08/2023;2623;2023;51646874
T00661;A00622;20/08/2023;43360;2023;51646874
T00662;A00702;03/12/2015;32332;2015;75418969
T00663;A00871;16/04/2022;75877;2022;73969670
T00664;A00788;18/08/2021;49796;2021;71973924
T00665;A00687;07/03/2022;27026;2022;73969670
T00666;A00416;12/02/2020;83719;2020;76208785
T00667;A00041;01/09/2022;83910;2022;73969670
T00668;A00708;29/12/2018;89552;2018;77495196
T00669;A00923;26/05/2017;54058;2017;75243074
T00670;A00402;27/10/2015;64955;2015;75418969
T00671;A00390;23/02/2020;49136;2020;76208785
T00672;A00586;01/07/2017;1071;2017;75243074
T00673;A00037;20/03/2016;198;2016;78279164
T00674;A00125;31/03/2020;45782;2020;76208785
T00675;A00426;07/06/2015;53252;2015;75418969
T00676;A00592;05/09/2021;26647;2021;71973924
T00677;A00783;19/08/2019;33303;2019;76300877
T00678;A00071;23/09/2014;54684;2014;76372639
T00679;A00582;20/06/2018;34977;2018;77495196
T00680;A00671;21/02/2021;55579;2021;71973924
T00681;A00566;26/09/2014;97382;2014;76372639
T00682;A00578;26/02/2023;28814;2023;51646874
T00683;A00216;09/08/2015;52564;2015;75418969
T00684;A00846;15/03/2018;54101;2018;77495196
T00685;A00094;09/08/2017;2694;2017;75243074
T00686;A00128;18/07/2014;79396;2014;76372639
T00687;A00871;13/12/2014;42032;2014;76372639
T00688;A00681;20/12/2015;33361;2015;75418969
T00689;A00789;08/04/2014;955;2014;76372639
T00690;A00331;28/06/2021;3613;2021;71973924
T00691;A00501;20/06/2017;1623;2017;75243074
T00692;A00328;30/12/2017;47339;2017;75243074
T00693;A00273;28/01/2015;75691;2015;75418969
T00694;A00260;23/07/2021;4068;2021;71973924
T00695;A00073;04/04/2014;24768;2014;76372639
T00696;A00238;17/12/2014;12644;2014;76372639
T00697;A00285;30/01/2014;24359;2014;76372639
T00698;A00227;09/09/2021;15867;2021;71973924
T00699;A00971;08/04/2017;75810;2017;75243074
T00700;A00388;28/06/2019;82786;2019;76300877
T00701;A00907;18/06/2020;13354;2020;76208785
T00702;A00529;02/11/2016;12241;2016;78279164
T00703;A00862;30/04/2022;15187;2022;73969670
T00704;A00542;13/11/2018;91114;2018;77495196
T00705;A00953;23/03/2017;59075;2017;75243074
T00706;A00467;22/03/2015;59848;2015;75418969
T00707;A00695;04/11/2017;39674;2017;75243074
T00708;A00486;30/10/2017;62921;2017;75243074
T00709;A00177;11/04/2015;59186;2015;75418969
T00710;A00954;31/03/2014;91000;2014;76372639
T00711;A00154;02/04/2018;35339;2018;77495196
T00712;A00360;06/01/2014;41799;2014;76372639
T00713;A00193;22/03/2023;76012;2023;51646874
T00714;A00415;09/09/2020;30279;2020;76208785
T00715;A00603;24/10/2021;47802;2021;71973924
T00716;A00158;05/11/2013;95918;2013;15557650
T00717;A00730;13/01/2022;45620;2022;73969670
T00718;A00706;24/12/2016;8137;2016;78279164
T00719;A00762;16/10/2016;41299;2016;78279164
T00720;A00620;26/12/2018;87874;2018;77495196
T00721;A00980;25/05/2016;4807;2016;78279164
T00722;A00358;04/02/2017;11398;2017;75243074
T00723;A00818;15/05/2014;81101;2014;76372639
T00724;A01000;11/06/2014;47712;2014;76372639
T00725;A00027;15/08/2023;95763;2023;51646874
T00726;A00354;04/08/2014;51057;2014;76372639
T00727;A00523;15/10/2020;81724;2020;76208785
T00728;A00153;26/07/2020;56002;2020;76208785
T00729;A00674;09/09/2022;28101;2022;73969670
T00730;A00385;18/07/2023;66449;2023;51646874
T00731;A00203;18/02/2015;64015;2015;75418969
T00732;A00755;13/09/2014;95032;2014;76372639
T00733;A00390;16/01/2023;83246;2023;51646874
T00734;A00205;06/08/2018;47310;2018;77495196
T00735;A00034;15/08/2023;51637;2023;51646874
T00736;A00946;26/07/2023;69046;2023;51646874
T00737;A00679;23/03/2014;13265;2014;76372639
T00738;A00211;23/07/2017;58706;2017;75243074
T00739;A00745;12/10/2016;67040;2016;78279164
T00740;A00414;17/09/2022;5836;2022;73969670
T00741;A00034;19/01/2020;5531;2020;76208785
T00742;A00743;07/07/2023;93125;2023;51646874
T00743;A00481;21/02/2018;13767;2018;77495196
T00744;A00567;02/07/2014;33926;2014;76372639
T00745;A00807;03/08/2019;71712;2019;76300877
T00746;A00382;22/07/2019;80968;2019;76300877
T00747;A00937;11/11/2020;59778;2020;76208785
T00748;A00705;06/04/2023;69616;2023;51646874
T00749;A00575;14/05/2020;94687;2020;76208785
T00750;A00573;19/10/2014;90682;2014;76372639
T00751;A00961;08/09/2018;44413;2018;77495196
T00752;A00589;18/07/2019;69677;2019;76300877
T00753;A00953;05/07/2023;22183;2023;51646874
T00754;A00135;15/03/2022;58684;2022;73969670
T00755;A00210;22/05/2022;36737;2022;73969670
T00756;A00061;17/07/2014;16294;2014;76372639
T00757;A00128;26/01/2016;92075;2016;78279164
T00758;A00837;25/08/2016;81172;2016;78279164
T00759;A00507;28/08/2021;50974;2021;71973924
T00760;A00215;30/01/2023;20512;2023;51646874
T00761;A00061;11/02/2023;14279;2023;51646874
T00762;A00161;22/05/2021;9595;2021;71973924
T00763;A00907;07/05/2019;39472;2019;76300877
T00764;A00081;13/01/2015;68866;2015;75418969
T00765;A00574;05/08/2014;85795;2014;76372639
T00766;A00084;13/01/2017;86296;2017;75243074
T00767;A00012;23/11/2014;42186;2014;76372639
T00768;A00235;12/04/2017;26241;2017;75243074
T00769;A00632;05/03/2021;80667;2021;71973924
T00770;A00849;17/07/2019;99622;2019;76300877
T00771;A00576;27/08/2022;36844;2022;73969670
T00772;A00618;26/11/2018;72431;2018;77495196
T00773;A00481;11/08/2017;86206;2017;75243074
T00774;A00799;04/08/2014;37455;2014;76372639
T00775;A00521;21/12/2022;17639;2022;73969670
T00776;A00044;18/07/2016;96501;2016;78279164
T00777;A00387;03/09/2019;3098;2019;76300877
T00778;A00474;26/08/2017;71616;2017;75243074
T00779;A00562;29/01/2019;83240;2019;76300877
T00780;A00699;12/07/2019;52329;2019;76300877
T00781;A00870;14/10/2014;36875;2014;76372639
T00782;A00326;24/01/2017;36071;2017;75243074
T00783;A00999;02/04/2021;56980;2021;71973924
T00784;A00274;11/11/2021;22387;2021;71973924
T00785;A00020;03/01/2023;96901;2023;51646874
T00786;A00743;14/03/2015;69981;2015;75418969
T00787;A00096;24/07/2017;64798;2017;75243074
T00788;A00687;01/01/2018;98937;2018;77495196
T00789;A00067;29/12/2017;55737;2017;75243074
T00790;A00192;07/01/2015;87852;2015;75418969
T00791;A00494;15/03/2016;71905;2016;78279164
T00792;A00483;16/11/2017;81028;2017;75243074
T00793;A00588;21/06/2022;9047;2022;73969670
T00794;A00796;08/08/2016;13131;2016;78279164
T00795;A00396;24/12/2022;55283;2022;73969670
T00796;A00200;29/10/2018;64064;2018;77495196
T00797;A00968;30/08/2021;62965;2021;71973924
T00798;A00316;16/01/2023;73132;2023;51646874
T00799;A00338;25/02/2023;45373;2023;51646874
T00800;A00304;25/12/2019;37100;2019;76300877
T00801;A00731;27/03/2016;95988;2016;78279164
T00802;A00474;01/11/2022;86525;2022;73969670
T00803;A00880;19/12/2015;70858;2015;75418969
T00804;A00490;30/06/2022;97651;2022;73969670
T00805;A00086;25/01/2017;11151;2017;75243074
T00806;A00294;10/04/2018;39495;2018;77495196
T00807;A00797;01/07/2018;31139;2018;77495196
T00808;A00303;05/09/2017;88231;2017;75243074
T00809;A00267;07/01/2023;30952;2023;51646874
T00810;A00947;28/10/2019;22142;2019;76300877
T00811;A00639;25/05/2016;77998;2016;78279164
T00812;A00712;12/06/2014;61585;2014;76372639
T00813;A00028;08/12/2016;68946;2016;78279164
T00814;A00593;26/11/2015;97257;2015;75418969
T00815;A00992;22/08/2021;31287;2021;71973924
T00816;A00590;26/02/2015;13666;2015;75418969
T00817;A00025;07/08/2020;66487;2020;76208785
T00818;A00211;18/08/2023;79831;2023;51646874
T00819;A00430;31/03/2020;85423;2020;76208785
T00820;A00039;29/07/2020;54471;2020;76208785
T00821;A00751;10/04/2023;87738;2023;51646874
T00822;A00072;22/03/2018;67258;2018;77495196
T00823;A00570;15/01/2020;30006;2020;76208785
T00824;A00469;29/09/2019;48835;2019;76300877
T00825;A00325;19/03/2022;67504;2022;73969670
T00826;A00934;29/05/2020;91212;2020;76208785
T00827;A00124;28/12/2015;39612;2015;75418969
T00828;A00132;09/07/2017;60175;2017;75243074
T00829;A00857;20/03/2015;85365;2015;75418969
T00830;A00486;26/01/2016;50601;2016;78279164
T00831;A00249;15/09/2015;1645;2015;75418969
T00832;A00977;16/10/2021;78587;2021;71973924
T00833;A00399;27/09/2014;11603;2014;76372639
T00834;A00595;07/05/2016;42142;2016;78279164
T00835;A00950;11/01/2019;8961;2019;76300877
T00836;A00318;17/10/2020;92790;2020;76208785
T00837;A00992;07/06/2022;41054;2022;73969670
T00838;A00015;21/01/2023;43150;2023;51646874
T00839;A00293;04/07/2017;3444;2017;75243074
T00840;A00822;01/05/2023;30319;2023;51646874
T00841;A00189;05/01/2020;2708;2020;76208785
T00842;A00890;26/08/2016;52791;2016;78279164
T00843;A00494;19/01/2023;38646;2023;51646874
T00844;A00092;08/11/2015;97839;2015;75418969
T00845;A00362;20/04/2020;59766;2020;76208785
T00846;A00725;20/11/2021;67208;2021;71973924
T00847;A00928;26/06/2023;49856;2023;51646874
T00848;A00537;18/05/2016;94586;2016;78279164
T00849;A00360;02/03/2015;61183;2015;75418969
T00850;A00732;20/08/2014;82750;2014;76372639
T00851;A00432;21/09/2019;45174;2019;76300877
T00852;A00203;21/05/2019;51262;2019;76300877
T00853;A00328;23/11/2022;35463;2022;73969670
T00854;A00616;06/04/2020;53988;2020;76208785
T00855;A00917;22/04/2017;3033;2017;75243074
T00856;A00506;22/09/2015;22252;2015;75418969
T00857;A00603;08/04/2023;51254;2023;51646874
T00858;A00423;02/10/2021;56729;2021;71973924
T00859;A00283;23/12/2017;10596;2017;75243074
T00860;A00780;27/09/2016;22513;2016;78279164
T00861;A00609;02/01/2015;21285;2015;75418969
T00862;A00640;17/04/2021;93687;2021;71973924
T00863;A00906;28/04/2020;8747;2020;76208785
T00864;A00068;24/11/2018;67726;2018;77495196
T00865;A00566;11/04/2018;88433;2018;77495196
T00866;A00169;14/07/2020;70920;2020;76208785
T00867;A00374;27/10/2019;67715;2019;76300877
T00868;A00224;06/09/2022;97760;2022;73969670
T00869;A00136;12/11/2014;13973;2014;76372639
T00870;A00399;05/10/2017;51824;2017;75243074
T00871;A00467;15/10/2013;6225;2013;15557650
T00872;A00023;15/04/2015;33332;2015;75418969
T00873;A00356;22/02/2018;1341;2018;77495196
T00874;A00056;30/10/2018;22688;2018;77495196
T00875;A00788;18/12/2015;24916;2015;75418969
T00876;A00943;02/03/2015;28087;2015;75418969
T00877;A00050;24/08/2019;45588;2019;76300877
T00878;A00520;23/05/2021;90890;2021;71973924
T00879;A00443;18/12/2014;93387;2014;76372639
T00880;A00269;30/05/2023;95488;2023;51646874
T00881;A00368;17/05/2023;90398;2023;51646874
T00882;A00119;15/11/2022;16915;2022;73969670
T00883;A00917;22/02/2017;36869;2017;75243074
T00884;A00174;27/04/2014;94055;2014;76372639
T00885;A00202;10/10/2018;20409;2018;77495196
T00886;A00332;26/09/2022;19944;2022;73969670
T00887;A00074;19/02/2017;66421;2017;75243074
T00888;A00740;05/07/2017;51541;2017;75243074
T00889;A00464;09/01/2019;312;2019;76300877
T00890;A00097;28/06/2023;22466;2023;51646874
T00891;A00133;03/06/2022;76212;2022;73969670
T00892;A00124;08/02/2022;18180;2022;73969670
T00893;A00463;18/02/2014;37957;2014;76372639
T00894;A00864;22/04/2016;24844;2016;78279164
T00895;A00839;29/03/2018;66319;2018;77495196
T00896;A00633;18/09/2019;34082;2019;76300877
T00897;A00205;10/09/2014;65128;2014;76372639
T00898;A00578;27/09/2014;50405;2014;76372639
T00899;A00581;06/02/2023;56862;2023;51646874
T00900;A00905;27/05/2023;6854;2023;51646874
T00901;A00846;16/07/2019;95436;2019;76300877
T00902;A00428;23/09/2018;91718;2018;77495196
T00903;A00391;08/05/2014;20694;2014;76372639
T00904;A00797;10/04/2015;48729;2015;75418969
T00905;A00674;01/01/2023;57457;2023;51646874
T00906;A00841;26/06/2015;50800;2015;75418969
T00907;A00140;18/12/2013;25530;2013;15557650
T00908;A00999;13/10/2014;76902;2014;76372639
T00909;A00998;25/03/2016;20891;2016;78279164
T00910;A00658;05/06/2019;69956;2019;76300877
T00911;A00880;25/11/2021;78408;2021;71973924
T00912;A00706;26/01/2014;53470;2014;76372639
T00913;A00762;13/03/2019;68265;2019;76300877
T00914;A00544;09/08/2015;9969;2015;75418969
T00915;A00416;30/09/2016;2406;2016;78279164
T00916;A00338;10/02/2022;77769;2022;73969670
T00917;A00478;09/12/2018;10443;2018;77495196
T00918;A00112;14/02/2014;72501;2014;76372639
T00919;A00385;12/04/2015;16218;2015;75418969
T00920;A00293;08/06/2016;85282;2016;78279164
T00921;A00356;28/11/2019;84190;2019;76300877
T00922;A00557;12/12/2018;55160;2018;77495196
T00923;A00430;01/05/2023;15146;2023;51646874
T00924;A00802;31/03/2022;93703;2022;73969670
T00925;A00375;23/11/2014;79240;2014;76372639
T00926;A00721;15/01/2022;19539;2022;73969670
T00927;A00123;12/08/2017;12369;2017;75243074
T00928;A00898;23/05/2020;57493;2020;76208785
T00929;A00426;06/04/2022;65436;2022;73969670
T00930;A00192;16/02/2023;35595;2023;51646874
T00931;A00257;04/01/2016;36304;2016;78279164
T00932;A00259;15/08/2016;84657;2016;78279164
T00933;A00997;19/12/2015;891;2015;75418969
T00934;A00808;18/12/2017;9010;2017;75243074
T00935;A00016;02/12/2019;29429;2019;76300877
T00936;A00030;01/03/2014;53685;2014;76372639
T00937;A00632;01/11/2017;58987;2017;75243074
T00938;A00738;03/08/2016;87337;2016;78279164
T00939;A00137;10/04/2023;59713;2023;51646874
T00940;A00172;16/09/2014;73534;2014;76372639
T00941;A00074;07/05/2020;42383;2020;76208785
T00942;A00113;31/07/2023;8181;2023;51646874
T00943;A00139;18/08/2014;74389;2014;76372639
T00944;A00477;20/07/2017;26061;2017;75243074
T00945;A00132;15/09/2019;40290;2019;76300877
T00946;A00644;31/01/2019;59952;2019;76300877
T00947;A00648;01/09/2017;93763;2017;75243074
T00948;A00738;29/08/2018;93820;2018;77495196
T00949;A00858;26/04/2021;22558;2021;71973924
T00950;A00104;08/07/2016;58286;2016;78279164
T00951;A00529;15/07/2018;28999;2018;77495196
T00952;A00335;08/10/2016;40179;2016;78279164
T00953;A00920;13/11/2014;29948;2014;76372639
T00954;A00569;06/11/2014;70680;2014;76372639
T00955;A00395;31/05/2023;96624;2023;51646874
T00956;A00505;18/12/2014;93745;2014;76372639
T00957;A00651;08/08/2021;24555;2021;71973924
T00958;A00737;15/01/2020;83123;2020;76208785
T00959;A00306;25/02/2021;1865;2021;71973924
T00960;A00406;13/09/2017;28632;2017;75243074
T00961;A00438;20/05/2022;46159;2022;73969670
T00962;A00128;06/11/2020;24279;2020;76208785
T00963;A00819;08/08/2021;35674;2021;71973924
T00964;A00036;06/06/2018;55509;2018;77495196
T00965;A00206;29/12/2017;43207;2017;75243074
T00966;A00219;02/09/2017;44967;2017;75243074
T00967;A00097;07/12/2016;47911;2016;78279164
T00968;A00059;13/05/2022;11095;2022;73969670
T00969;A00925;28/07/2022;89673;2022;73969670
T00970;A00900;01/09/2020;26564;2020;76208785
T00971;A00604;24/06/2016;3944;2016;78279164
T00972;A00306;26/01/2019;10855;2019;76300877
T00973;A00398;30/08/2016;29308;2016;78279164
T00974;A00663;30/09/2017;83777;2017;75243074
T00975;A00905;16/08/2014;91288;2014;76372639
T00976;A00153;24/01/2016;85646;2016;78279164
T00977;A00256;03/12/2015;22978;2015;75418969
T00978;A00651;12/05/2022;79310;2022;73969670
T00979;A00551;23/11/2016;4799;2016;78279164
